transaction_id,investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,kyc_status_valid
TXN00030651,INV002554,2025-04-28,119552,Lumpsum,329113,Madhya Pradesh,Bhopal,B30,18-25,Male,5.4,Cheque,Verified,1
TXN00030652,INV002788,2025-04-28,100016,Lumpsum,111666,Uttar Pradesh,Agra,B30,26-35,Male,23.5,Mandate,Verified,1
TXN00030653,INV002843,2025-04-28,148569,SIP,2647,Haryana,Faridabad,B30,26-35,Male,11.8,Net Banking,Verified,1
TXN00030654,INV002856,2025-04-28,119092,SIP,2352,Telangana,Hyderabad,T30,26-35,Male,13.2,UPI,Verified,1
TXN00030655,INV002856,2025-04-28,119552,Lumpsum,325227,Telangana,Hyderabad,T30,26-35,Male,13.2,Net Banking,Verified,1
TXN00030656,INV002889,2025-04-28,149324,Lumpsum,434316,West Bengal,Kolkata,T30,26-35,Male,12.6,Mandate,Verified,1
TXN00030657,INV002995,2025-04-28,119093,SIP,17009,Gujarat,Ahmedabad,T30,26-35,Male,21.7,Net Banking,Verified,1
TXN00030658,INV003069,2025-04-28,119599,SIP,493,Punjab,Chandigarh,T30,56+,Female,59.5,Mandate,Verified,1
TXN00030659,INV003073,2025-04-28,120842,Lumpsum,468162,Punjab,Amritsar,B30,26-35,Male,11.9,Mandate,Verified,1
TXN00030660,INV003108,2025-04-28,119599,SIP,582,Gujarat,Ahmedabad,T30,26-35,Female,15.5,Cheque,Verified,1
TXN00030661,INV003311,2025-04-28,118634,SIP,2293,Madhya Pradesh,Bhopal,B30,26-35,Male,9.5,UPI,Verified,1
TXN00030662,INV003345,2025-04-28,118636,SIP,28131,Maharashtra,Pune,T30,26-35,Female,17.7,Net Banking,Pending,1
TXN00030663,INV003373,2025-04-28,148569,Lumpsum,153021,Gujarat,Surat,T30,56+,Male,62.9,UPI,Verified,1
TXN00030664,INV003375,2025-04-28,101207,SIP,6381,Telangana,Hyderabad,T30,56+,Female,62.2,UPI,Verified,1
TXN00030665,INV003534,2025-04-28,102885,Lumpsum,425907,Madhya Pradesh,Indore,T30,46-55,Male,75.7,Net Banking,Verified,1
TXN00030666,INV003678,2025-04-28,120503,SIP,1125,Gujarat,Ahmedabad,T30,26-35,Male,6.6,UPI,Verified,1
TXN00030667,INV003695,2025-04-28,119552,SIP,13282,Karnataka,Bangalore,T30,36-45,Male,31.0,Net Banking,Verified,1
TXN00030668,INV003696,2025-04-28,125498,SIP,29627,Tamil Nadu,Coimbatore,B30,18-25,Female,4.0,Net Banking,Verified,1
TXN00030669,INV003825,2025-04-28,120505,Lumpsum,286965,Telangana,Hyderabad,T30,56+,Male,69.6,Mandate,Verified,1
TXN00030670,INV003877,2025-04-28,120503,SIP,7646,Rajasthan,Udaipur,B30,36-45,Female,25.4,UPI,Verified,1
TXN00030671,INV003898,2025-04-28,120843,SIP,479,Madhya Pradesh,Indore,T30,26-35,Male,6.2,Mandate,Verified,1
TXN00030672,INV003961,2025-04-28,120503,SIP,12636,Rajasthan,Udaipur,B30,46-55,Male,39.6,UPI,Verified,1
TXN00030673,INV003974,2025-04-28,149324,Redemption,56711,Maharashtra,Nashik,B30,46-55,Male,73.6,UPI,Verified,1
TXN00030674,INV003985,2025-04-28,149322,SIP,3588,Tamil Nadu,Coimbatore,B30,18-25,Male,4.3,Cheque,Verified,1
TXN00030675,INV004009,2025-04-28,119598,SIP,14342,Gujarat,Ahmedabad,T30,18-25,Male,5.6,Net Banking,Verified,1
TXN00030676,INV004146,2025-04-28,149323,SIP,3556,Uttar Pradesh,Agra,B30,56+,Male,40.7,Cheque,Verified,1
TXN00030677,INV004227,2025-04-28,120504,SIP,2210,Gujarat,Surat,T30,18-25,Female,4.5,Cheque,Verified,1
TXN00030678,INV004296,2025-04-28,120842,Lumpsum,244135,Telangana,Hyderabad,T30,26-35,Male,18.2,Net Banking,Verified,1
TXN00030679,INV004413,2025-04-28,149323,SIP,471,Maharashtra,Mumbai,T30,26-35,Male,14.7,UPI,Verified,1
TXN00030680,INV004443,2025-04-28,102885,Redemption,175760,Maharashtra,Nashik,B30,26-35,Female,13.0,Cheque,Verified,1
TXN00030681,INV004496,2025-04-28,119093,Lumpsum,77899,Madhya Pradesh,Indore,T30,18-25,Female,6.3,Net Banking,Verified,1
TXN00030682,INV004553,2025-04-28,102887,Redemption,157444,Tamil Nadu,Coimbatore,B30,26-35,Male,13.7,Cheque,Verified,1
TXN00030683,INV004593,2025-04-28,100025,SIP,59050,Punjab,Amritsar,B30,26-35,Male,13.7,UPI,Verified,1
TXN00030684,INV004701,2025-04-28,102885,Lumpsum,357894,Haryana,Gurugram,T30,26-35,Male,7.3,Cheque,Verified,1
TXN00030685,INV004751,2025-04-28,119094,Lumpsum,316174,Maharashtra,Pune,T30,36-45,Female,15.6,UPI,Verified,1
TXN00030686,INV004788,2025-04-28,102886,Lumpsum,435652,Punjab,Amritsar,B30,18-25,Male,5.0,UPI,Verified,1
TXN00030687,INV004853,2025-04-28,118635,Redemption,200111,Haryana,Gurugram,T30,26-35,Female,15.6,Net Banking,Verified,1
TXN00030688,INV004961,2025-04-28,148569,Lumpsum,142736,West Bengal,Kolkata,T30,36-45,Male,15.0,Mandate,Verified,1
TXN00030689,INV004997,2025-04-28,102886,SIP,11521,Tamil Nadu,Coimbatore,B30,36-45,Female,54.3,Mandate,Verified,1
TXN00030690,INV000031,2025-04-29,119094,SIP,6551,Madhya Pradesh,Indore,T30,36-45,Male,27.3,Net Banking,Verified,1
TXN00030691,INV000053,2025-04-29,120506,SIP,3572,Maharashtra,Pune,T30,36-45,Male,52.3,UPI,Verified,1
TXN00030692,INV000214,2025-04-29,149323,SIP,26684,Madhya Pradesh,Indore,T30,26-35,Female,20.7,Net Banking,Verified,1
TXN00030693,INV000256,2025-04-29,120844,Lumpsum,389903,Delhi,New Delhi,T30,36-45,Male,14.0,UPI,Verified,1
TXN00030694,INV000263,2025-04-29,119598,SIP,4062,Madhya Pradesh,Bhopal,B30,56+,Male,21.8,Cheque,Verified,1
TXN00030695,INV000297,2025-04-29,119599,SIP,598,Gujarat,Ahmedabad,T30,26-35,Male,13.0,Net Banking,Verified,1
TXN00030696,INV000437,2025-04-29,149322,Lumpsum,121619,Telangana,Hyderabad,T30,26-35,Female,6.1,Net Banking,Verified,1
TXN00030697,INV000549,2025-04-29,118632,SIP,963,Tamil Nadu,Coimbatore,B30,46-55,Female,59.6,Mandate,Verified,1
TXN00030698,INV000743,2025-04-29,119551,SIP,40078,Telangana,Hyderabad,T30,26-35,Male,22.8,Net Banking,Verified,1
TXN00030699,INV000760,2025-04-29,119120,Lumpsum,158774,West Bengal,Kolkata,T30,36-45,Male,29.2,Mandate,Verified,1
TXN00030700,INV000775,2025-04-29,148568,SIP,5465,Gujarat,Surat,T30,26-35,Male,15.1,Cheque,Pending,1
TXN00030701,INV000814,2025-04-29,100025,SIP,10789,Delhi,New Delhi,T30,26-35,Male,17.8,UPI,Verified,1
TXN00030702,INV001064,2025-04-29,119094,SIP,7070,West Bengal,Kolkata,T30,46-55,Male,67.9,Cheque,Verified,1
TXN00030703,INV001127,2025-04-29,100016,Lumpsum,491602,West Bengal,Kolkata,T30,26-35,Female,14.9,UPI,Verified,1
TXN00030704,INV001216,2025-04-29,125498,SIP,5381,Delhi,New Delhi,T30,18-25,Male,3.4,Mandate,Verified,1
TXN00030705,INV001221,2025-04-29,119552,SIP,8612,Delhi,New Delhi,T30,26-35,Female,22.4,Net Banking,Verified,1
TXN00030706,INV001280,2025-04-29,120507,Redemption,345748,Rajasthan,Jaipur,T30,18-25,Male,4.7,UPI,Verified,1
TXN00030707,INV001691,2025-04-29,148569,SIP,14384,Maharashtra,Mumbai,T30,26-35,Male,10.3,Cheque,Verified,1
TXN00030708,INV001720,2025-04-29,120503,SIP,6684,Karnataka,Mysore,B30,36-45,Male,43.6,UPI,Pending,1
TXN00030709,INV001971,2025-04-29,120842,SIP,6201,Gujarat,Ahmedabad,T30,26-35,Male,21.0,Net Banking,Verified,1
TXN00030710,INV002186,2025-04-29,120505,SIP,8376,Haryana,Faridabad,B30,18-25,Female,7.9,Mandate,Verified,1
TXN00030711,INV002269,2025-04-29,148568,SIP,53084,Punjab,Amritsar,B30,36-45,Female,49.0,Cheque,Verified,1
TXN00030712,INV002416,2025-04-29,102886,SIP,47503,Telangana,Hyderabad,T30,26-35,Female,15.2,Net Banking,Pending,1
TXN00030713,INV002548,2025-04-29,120842,SIP,569,Haryana,Gurugram,T30,26-35,Male,21.3,Mandate,Verified,1
TXN00030714,INV002606,2025-04-29,102886,Redemption,101296,Telangana,Hyderabad,T30,26-35,Female,8.1,Net Banking,Verified,1
TXN00030715,INV002632,2025-04-29,148568,SIP,8668,Tamil Nadu,Chennai,T30,26-35,Female,14.1,Net Banking,Verified,1
TXN00030716,INV002708,2025-04-29,100033,SIP,17639,Karnataka,Mysore,B30,26-35,Male,14.0,Net Banking,Pending,1
TXN00030717,INV002711,2025-04-29,149323,SIP,3177,Haryana,Gurugram,T30,26-35,Male,12.4,Net Banking,Verified,1
TXN00030718,INV002722,2025-04-29,120844,Redemption,255813,Delhi,Noida,T30,36-45,Female,50.9,Net Banking,Verified,1
TXN00030719,INV002747,2025-04-29,149323,Lumpsum,348290,Haryana,Faridabad,B30,46-55,Male,34.0,Cheque,Verified,1
TXN00030720,INV002777,2025-04-29,119599,Redemption,439283,Madhya Pradesh,Indore,T30,26-35,Male,10.6,Net Banking,Verified,1
TXN00030721,INV002822,2025-04-29,120506,SIP,28523,Karnataka,Bangalore,T30,46-55,Male,79.5,Net Banking,Verified,1
TXN00030722,INV002838,2025-04-29,119551,SIP,51709,West Bengal,Kolkata,T30,56+,Female,71.9,Cheque,Verified,1
TXN00030723,INV002863,2025-04-29,101206,Lumpsum,102688,Rajasthan,Udaipur,B30,36-45,Female,49.8,Net Banking,Verified,1
TXN00030724,INV002905,2025-04-29,119093,Lumpsum,387060,Tamil Nadu,Chennai,T30,36-45,Female,32.4,Mandate,Verified,1
TXN00030725,INV002956,2025-04-29,119551,SIP,28005,Gujarat,Surat,T30,36-45,Female,53.7,Net Banking,Verified,1
TXN00030726,INV003028,2025-04-29,101208,Redemption,239146,Tamil Nadu,Chennai,T30,26-35,Female,12.8,Mandate,Verified,1
TXN00030727,INV003036,2025-04-29,148569,SIP,1883,Telangana,Hyderabad,T30,26-35,Male,18.2,Mandate,Verified,1
TXN00030728,INV003113,2025-04-29,125498,SIP,532,Rajasthan,Jaipur,T30,26-35,Male,22.0,Cheque,Verified,1
TXN00030729,INV003144,2025-04-29,120842,SIP,8680,Haryana,Gurugram,T30,36-45,Female,38.0,Mandate,Verified,1
TXN00030730,INV003168,2025-04-29,100033,SIP,3531,Uttar Pradesh,Lucknow,T30,18-25,Male,5.1,Net Banking,Verified,1
TXN00030731,INV003203,2025-04-29,118636,Redemption,21779,Telangana,Hyderabad,T30,26-35,Male,22.5,Net Banking,Pending,1
TXN00030732,INV003234,2025-04-29,101206,SIP,7636,Telangana,Hyderabad,T30,26-35,Male,13.5,Net Banking,Verified,1
TXN00030733,INV003324,2025-04-29,119598,Lumpsum,253087,Karnataka,Mysore,B30,26-35,Male,20.7,Cheque,Verified,1
TXN00030734,INV003438,2025-04-29,120504,SIP,2480,Delhi,Noida,T30,26-35,Female,19.6,Cheque,Verified,1
TXN00030735,INV003509,2025-04-29,102885,SIP,55492,Haryana,Gurugram,T30,36-45,Male,14.5,Net Banking,Verified,1
TXN00030736,INV003616,2025-04-29,148567,Lumpsum,136942,Rajasthan,Jaipur,T30,36-45,Female,14.0,Cheque,Verified,1
TXN00030737,INV003689,2025-04-29,119551,Lumpsum,328864,Haryana,Gurugram,T30,46-55,Male,79.9,Cheque,Verified,1
TXN00030738,INV003725,2025-04-29,148569,Lumpsum,285486,Gujarat,Ahmedabad,T30,26-35,Female,8.4,Cheque,Verified,1
TXN00030739,INV003737,2025-04-29,118636,Lumpsum,495531,Punjab,Chandigarh,T30,18-25,Male,4.4,UPI,Verified,1
TXN00030740,INV003756,2025-04-29,101208,Lumpsum,326143,Telangana,Hyderabad,T30,26-35,Male,6.9,Mandate,Pending,1
TXN00030741,INV003829,2025-04-29,119599,Redemption,337259,Punjab,Amritsar,B30,36-45,Male,55.6,UPI,Verified,1
TXN00030742,INV003852,2025-04-29,119092,SIP,487,Maharashtra,Mumbai,T30,56+,Male,12.2,Cheque,Verified,1
TXN00030743,INV003920,2025-04-29,100033,SIP,8927,Punjab,Chandigarh,T30,26-35,Male,20.3,Cheque,Verified,1
TXN00030744,INV003978,2025-04-29,148567,SIP,2629,Telangana,Hyderabad,T30,26-35,Female,6.2,UPI,Verified,1
TXN00030745,INV004088,2025-04-29,120842,Redemption,278733,Tamil Nadu,Chennai,T30,36-45,Male,26.8,UPI,Verified,1
TXN00030746,INV004154,2025-04-29,120844,SIP,20208,Karnataka,Mysore,B30,18-25,Male,4.7,Mandate,Verified,1
TXN00030747,INV004174,2025-04-29,118635,Redemption,469093,Rajasthan,Udaipur,B30,18-25,Male,4.7,Mandate,Pending,1
TXN00030748,INV004239,2025-04-29,120841,SIP,486,Karnataka,Bangalore,T30,18-25,Female,6.3,Mandate,Pending,1
TXN00030749,INV004302,2025-04-29,119552,SIP,2353,Karnataka,Mysore,B30,46-55,Male,63.4,Mandate,Verified,1
TXN00030750,INV004601,2025-04-29,120843,Redemption,153419,Tamil Nadu,Chennai,T30,46-55,Male,54.6,Net Banking,Verified,1
TXN00030751,INV004656,2025-04-29,101208,SIP,1125,Haryana,Gurugram,T30,18-25,Male,4.7,Net Banking,Verified,1
TXN00030752,INV004804,2025-04-29,101207,Redemption,563000,Maharashtra,Mumbai,T30,36-45,Male,44.1,Mandate,Verified,1
TXN00030753,INV004938,2025-04-29,119095,SIP,1193,Karnataka,Bangalore,T30,18-25,Male,6.3,Cheque,Verified,1
TXN00030754,INV004973,2025-04-29,118634,SIP,9974,Tamil Nadu,Coimbatore,B30,26-35,Male,11.3,Net Banking,Verified,1
TXN00030755,INV004979,2025-04-29,101206,Lumpsum,262548,Punjab,Chandigarh,T30,26-35,Male,21.5,Cheque,Verified,1
TXN00030756,INV000012,2025-04-30,118633,SIP,2149,Uttar Pradesh,Kanpur,B30,46-55,Male,51.6,UPI,Verified,1
TXN00030757,INV000103,2025-04-30,100033,Lumpsum,414356,Punjab,Chandigarh,T30,26-35,Female,18.2,Cheque,Verified,1
TXN00030758,INV000174,2025-04-30,119551,SIP,472,Karnataka,Bangalore,T30,36-45,Male,58.1,Net Banking,Pending,1
TXN00030759,INV000195,2025-04-30,102887,SIP,2570,Madhya Pradesh,Bhopal,B30,36-45,Female,56.5,Mandate,Verified,1
TXN00030760,INV000292,2025-04-30,118633,Redemption,298330,Uttar Pradesh,Lucknow,T30,18-25,Male,3.3,Cheque,Verified,1
TXN00030761,INV000353,2025-04-30,148569,Lumpsum,177447,Maharashtra,Pune,T30,26-35,Female,24.6,Net Banking,Verified,1
TXN00030762,INV000373,2025-04-30,118636,Lumpsum,294458,Gujarat,Surat,T30,26-35,Male,8.0,Mandate,Verified,1
TXN00030763,INV000445,2025-04-30,118632,SIP,1776,Madhya Pradesh,Bhopal,B30,26-35,Female,24.7,UPI,Verified,1
TXN00030764,INV000593,2025-04-30,102887,Lumpsum,272309,Telangana,Hyderabad,T30,56+,Male,50.2,Cheque,Verified,1
TXN00030765,INV000667,2025-04-30,101206,Lumpsum,251527,Telangana,Hyderabad,T30,26-35,Male,7.5,Cheque,Verified,1
TXN00030766,INV000735,2025-04-30,120841,SIP,1140,Maharashtra,Pune,T30,36-45,Male,57.7,Mandate,Verified,1
TXN00030767,INV000837,2025-04-30,148569,Redemption,29909,Telangana,Hyderabad,T30,56+,Male,9.8,Mandate,Verified,1
TXN00030768,INV000894,2025-04-30,119095,Lumpsum,240827,Tamil Nadu,Coimbatore,B30,36-45,Female,32.0,Cheque,Verified,1
TXN00030769,INV001011,2025-04-30,120843,Redemption,130372,Madhya Pradesh,Bhopal,B30,26-35,Male,14.4,UPI,Verified,1
TXN00030770,INV001106,2025-04-30,120504,SIP,812,Tamil Nadu,Chennai,T30,26-35,Male,13.1,Net Banking,Verified,1
TXN00030771,INV001117,2025-04-30,120506,SIP,898,Punjab,Amritsar,B30,18-25,Male,3.9,UPI,Verified,1
TXN00030772,INV001119,2025-04-30,120506,SIP,2785,West Bengal,Kolkata,T30,46-55,Female,63.4,Mandate,Verified,1
TXN00030773,INV001149,2025-04-30,149322,SIP,1802,Karnataka,Bangalore,T30,26-35,Female,8.8,Cheque,Pending,1
TXN00030774,INV001330,2025-04-30,119551,Lumpsum,133879,Delhi,Gurugram,T30,46-55,Male,76.9,UPI,Verified,1
TXN00030775,INV001539,2025-04-30,100016,Lumpsum,247984,Madhya Pradesh,Indore,T30,36-45,Male,32.1,Cheque,Pending,1
TXN00030776,INV001544,2025-04-30,119092,SIP,3540,Uttar Pradesh,Kanpur,B30,18-25,Female,5.9,Cheque,Verified,1
TXN00030777,INV001600,2025-04-30,118636,Redemption,294062,Rajasthan,Jaipur,T30,26-35,Female,22.9,Mandate,Verified,1
TXN00030778,INV001613,2025-04-30,120843,SIP,9427,Telangana,Hyderabad,T30,26-35,Female,17.7,Cheque,Verified,1
TXN00030779,INV001731,2025-04-30,118632,SIP,843,Madhya Pradesh,Bhopal,B30,46-55,Male,30.4,Net Banking,Verified,1
TXN00030780,INV001847,2025-04-30,125497,SIP,2520,Maharashtra,Nashik,B30,56+,Male,53.4,Cheque,Verified,1
TXN00030781,INV001880,2025-04-30,148567,SIP,2506,Madhya Pradesh,Bhopal,B30,26-35,Male,23.0,Net Banking,Verified,1
TXN00030782,INV001990,2025-04-30,118635,SIP,836,Punjab,Amritsar,B30,26-35,Male,9.3,Mandate,Verified,1
TXN00030783,INV002018,2025-04-30,149323,Redemption,105068,Uttar Pradesh,Agra,B30,26-35,Female,18.0,Net Banking,Verified,1
TXN00030784,INV002142,2025-04-30,120503,SIP,2204,Tamil Nadu,Chennai,T30,18-25,Male,3.6,UPI,Verified,1
TXN00030785,INV002204,2025-04-30,149323,SIP,27184,Punjab,Amritsar,B30,36-45,Male,36.1,UPI,Verified,1
TXN00030786,INV002347,2025-04-30,149322,SIP,875,Delhi,New Delhi,T30,26-35,Female,6.5,Net Banking,Verified,1
TXN00030787,INV002414,2025-04-30,148569,SIP,3234,Gujarat,Surat,T30,26-35,Female,24.1,Cheque,Verified,1
TXN00030788,INV002521,2025-04-30,100033,SIP,2156,Punjab,Chandigarh,T30,26-35,Male,12.3,UPI,Verified,1
TXN00030789,INV002553,2025-04-30,119551,SIP,20281,Gujarat,Ahmedabad,T30,36-45,Female,47.8,Net Banking,Verified,1
TXN00030790,INV002655,2025-04-30,149323,SIP,8169,Haryana,Faridabad,B30,56+,Male,44.4,Cheque,Verified,1
TXN00030791,INV002805,2025-04-30,119092,SIP,412,Maharashtra,Mumbai,T30,26-35,Female,14.5,Mandate,Verified,1
TXN00030792,INV002990,2025-04-30,120506,Lumpsum,151409,Uttar Pradesh,Kanpur,B30,46-55,Female,79.4,Cheque,Verified,1
TXN00030793,INV003111,2025-04-30,119552,SIP,15475,Delhi,Gurugram,T30,18-25,Female,5.9,UPI,Verified,1
TXN00030794,INV003196,2025-04-30,125498,SIP,7906,West Bengal,Kolkata,T30,26-35,Female,20.1,Cheque,Verified,1
TXN00030795,INV003424,2025-04-30,120842,SIP,2321,Madhya Pradesh,Indore,T30,26-35,Female,19.7,UPI,Verified,1
TXN00030796,INV003569,2025-04-30,118636,SIP,467,Delhi,Gurugram,T30,46-55,Male,65.1,Net Banking,Verified,1
TXN00030797,INV003654,2025-04-30,118635,SIP,6021,Delhi,New Delhi,T30,18-25,Male,6.6,Cheque,Verified,1
TXN00030798,INV003717,2025-04-30,148567,SIP,9829,Tamil Nadu,Coimbatore,B30,26-35,Female,20.8,Cheque,Verified,1
TXN00030799,INV003791,2025-04-30,102886,SIP,941,Tamil Nadu,Coimbatore,B30,46-55,Male,77.4,Net Banking,Verified,1
TXN00030800,INV003811,2025-04-30,120842,SIP,5350,Gujarat,Surat,T30,46-55,Female,83.6,UPI,Verified,1
TXN00030801,INV003864,2025-04-30,120841,Lumpsum,483355,Gujarat,Ahmedabad,T30,36-45,Female,49.8,Net Banking,Verified,1
TXN00030802,INV003912,2025-04-30,100033,Lumpsum,35360,West Bengal,Kolkata,T30,26-35,Male,8.5,Mandate,Verified,1
TXN00030803,INV003958,2025-04-30,148568,Lumpsum,430557,Haryana,Faridabad,B30,18-25,Male,6.6,UPI,Verified,1
TXN00030804,INV003972,2025-04-30,119095,SIP,5645,Uttar Pradesh,Agra,B30,26-35,Male,10.2,Cheque,Verified,1
TXN00030805,INV004061,2025-04-30,119598,Lumpsum,446983,Punjab,Chandigarh,T30,26-35,Male,22.2,Net Banking,Verified,1
TXN00030806,INV004063,2025-04-30,120507,SIP,5001,Haryana,Gurugram,T30,36-45,Male,19.3,Cheque,Pending,1
TXN00030807,INV004100,2025-04-30,148568,SIP,11607,Delhi,Gurugram,T30,26-35,Male,20.7,UPI,Verified,1
TXN00030808,INV004154,2025-04-30,101206,SIP,3010,Karnataka,Mysore,B30,18-25,Male,4.7,Cheque,Verified,1
TXN00030809,INV004171,2025-04-30,101207,SIP,42903,Tamil Nadu,Coimbatore,B30,26-35,Female,19.1,UPI,Verified,1
TXN00030810,INV004341,2025-04-30,149323,Redemption,370920,Tamil Nadu,Coimbatore,B30,18-25,Male,7.5,Net Banking,Pending,1
TXN00030811,INV004349,2025-04-30,101207,SIP,23135,Haryana,Gurugram,T30,26-35,Female,9.3,Mandate,Verified,1
TXN00030812,INV004531,2025-04-30,120844,Lumpsum,288795,Haryana,Gurugram,T30,26-35,Male,8.4,Net Banking,Verified,1
TXN00030813,INV004704,2025-04-30,118634,SIP,9079,Delhi,New Delhi,T30,26-35,Male,23.1,UPI,Verified,1
TXN00030814,INV004817,2025-04-30,119599,SIP,2532,Haryana,Faridabad,B30,26-35,Male,20.4,Net Banking,Verified,1
TXN00030815,INV004863,2025-04-30,102886,SIP,2237,Maharashtra,Mumbai,T30,26-35,Male,21.1,Mandate,Verified,1
TXN00030816,INV004877,2025-04-30,119095,SIP,54144,Karnataka,Mysore,B30,26-35,Male,18.0,Net Banking,Verified,1
TXN00030817,INV000054,2025-05-01,119092,Lumpsum,266293,Telangana,Hyderabad,T30,46-55,Female,37.5,Net Banking,Verified,1
TXN00030818,INV000069,2025-05-01,120842,SIP,2662,Gujarat,Ahmedabad,T30,56+,Female,35.9,UPI,Verified,1
TXN00030819,INV000084,2025-05-01,119093,Lumpsum,11496,West Bengal,Kolkata,T30,26-35,Male,11.2,Net Banking,Verified,1
TXN00030820,INV000113,2025-05-01,125497,Redemption,488413,Punjab,Chandigarh,T30,26-35,Female,7.3,Mandate,Verified,1
TXN00030821,INV000133,2025-05-01,118636,SIP,5562,Karnataka,Bangalore,T30,26-35,Female,11.5,Net Banking,Verified,1
TXN00030822,INV000148,2025-05-01,120506,SIP,2309,Telangana,Hyderabad,T30,18-25,Female,3.5,Net Banking,Verified,1
TXN00030823,INV000156,2025-05-01,102887,SIP,2368,Telangana,Hyderabad,T30,46-55,Male,29.1,Cheque,Verified,1
TXN00030824,INV000217,2025-05-01,120843,Redemption,7892,Tamil Nadu,Chennai,T30,56+,Male,50.1,Mandate,Verified,1
TXN00030825,INV000388,2025-05-01,119095,SIP,6645,Maharashtra,Nashik,B30,36-45,Male,33.6,UPI,Verified,1
TXN00030826,INV000397,2025-05-01,118634,SIP,441,Gujarat,Ahmedabad,T30,36-45,Female,25.4,UPI,Verified,1
TXN00030827,INV000415,2025-05-01,149323,SIP,429,Maharashtra,Pune,T30,36-45,Female,20.3,Net Banking,Verified,1
TXN00030828,INV000417,2025-05-01,125498,SIP,1936,Haryana,Gurugram,T30,26-35,Female,13.5,Mandate,Verified,1
TXN00030829,INV000512,2025-05-01,102885,SIP,14256,Punjab,Amritsar,B30,46-55,Male,82.6,UPI,Verified,1
TXN00030830,INV000559,2025-05-01,149323,Lumpsum,145156,Madhya Pradesh,Indore,T30,26-35,Male,6.1,UPI,Verified,1
TXN00030831,INV000829,2025-05-01,102887,SIP,1095,West Bengal,Kolkata,T30,26-35,Female,23.1,Cheque,Verified,1
TXN00030832,INV000840,2025-05-01,119093,SIP,4729,Punjab,Chandigarh,T30,26-35,Male,15.3,Mandate,Verified,1
TXN00030833,INV000956,2025-05-01,120843,SIP,2686,Maharashtra,Mumbai,T30,26-35,Female,13.8,Net Banking,Verified,1
TXN00030834,INV001093,2025-05-01,102886,SIP,3172,West Bengal,Kolkata,T30,46-55,Female,65.2,Net Banking,Verified,1
TXN00030835,INV001308,2025-05-01,100025,Lumpsum,224635,Rajasthan,Jaipur,T30,36-45,Male,19.3,Mandate,Verified,1
TXN00030836,INV001376,2025-05-01,119093,SIP,402,Gujarat,Surat,T30,26-35,Male,15.8,Mandate,Verified,1
TXN00030837,INV001623,2025-05-01,120844,SIP,44917,Gujarat,Surat,T30,26-35,Female,17.3,Net Banking,Verified,1
TXN00030838,INV001783,2025-05-01,119552,Redemption,435321,Madhya Pradesh,Bhopal,B30,36-45,Female,52.6,UPI,Verified,1
TXN00030839,INV001848,2025-05-01,101208,SIP,27580,Punjab,Chandigarh,T30,26-35,Male,10.9,Cheque,Verified,1
TXN00030840,INV001852,2025-05-01,125497,Redemption,248609,Telangana,Hyderabad,T30,26-35,Male,21.7,Mandate,Verified,1
TXN00030841,INV001901,2025-05-01,120841,SIP,13317,Delhi,New Delhi,T30,18-25,Female,3.4,UPI,Verified,1
TXN00030842,INV001909,2025-05-01,120507,SIP,4286,Telangana,Hyderabad,T30,36-45,Male,34.2,Cheque,Verified,1
TXN00030843,INV001973,2025-05-01,120507,SIP,56792,Maharashtra,Mumbai,T30,36-45,Male,13.5,Cheque,Verified,1
TXN00030844,INV001979,2025-05-01,120503,SIP,1897,Maharashtra,Pune,T30,26-35,Male,12.2,Mandate,Verified,1
TXN00030845,INV002073,2025-05-01,148569,SIP,52385,Uttar Pradesh,Kanpur,B30,56+,Male,73.1,Mandate,Verified,1
TXN00030846,INV002090,2025-05-01,102886,SIP,12135,Maharashtra,Mumbai,T30,26-35,Male,23.7,Net Banking,Verified,1
TXN00030847,INV002128,2025-05-01,102885,SIP,8260,Rajasthan,Udaipur,B30,26-35,Female,21.6,Mandate,Verified,1
TXN00030848,INV002205,2025-05-01,148569,SIP,2645,Gujarat,Surat,T30,26-35,Female,10.9,UPI,Verified,1
TXN00030849,INV002300,2025-05-01,149323,SIP,29001,Punjab,Amritsar,B30,36-45,Female,21.1,UPI,Verified,1
TXN00030850,INV002496,2025-05-01,102885,SIP,489,Karnataka,Mysore,B30,36-45,Male,40.5,UPI,Verified,1
TXN00030851,INV002602,2025-05-01,119120,Lumpsum,52448,Gujarat,Surat,T30,56+,Female,45.7,Cheque,Verified,1
TXN00030852,INV002605,2025-05-01,101207,Lumpsum,324164,Delhi,New Delhi,T30,46-55,Male,87.0,UPI,Verified,1
TXN00030853,INV002627,2025-05-01,100016,SIP,7691,West Bengal,Kolkata,T30,26-35,Male,19.0,Net Banking,Verified,1
TXN00030854,INV002733,2025-05-01,120844,SIP,8309,Punjab,Chandigarh,T30,26-35,Male,19.0,Net Banking,Verified,1
TXN00030855,INV002778,2025-05-01,148569,Lumpsum,197538,Punjab,Chandigarh,T30,26-35,Female,13.5,Cheque,Verified,1
TXN00030856,INV002824,2025-05-01,101207,SIP,54639,Rajasthan,Jaipur,T30,56+,Male,42.5,Cheque,Verified,1
TXN00030857,INV002890,2025-05-01,149322,SIP,41080,Rajasthan,Jaipur,T30,36-45,Female,49.2,Cheque,Verified,1
